text,intent,intent_label
can i talk to someone about why there is a hold on my checking account,2,account_blocked
what is the reason i am locked out of my bank account,2,account_blocked
can you tell me why is my bank account frozen,2,account_blocked
how is it possible that my account has been frozen,2,account_blocked
i'm confused about the reason for my bank account being frozen,2,account_blocked
why would the bank have frozen my account,2,account_blocked
why is my account blocked,2,account_blocked
can you tell me why there's a hold on my mutualone account,2,account_blocked
i think my account is block but i am not sure why,2,account_blocked
why is there a hold on my discover account,2,account_blocked
"my account is blocked, help me figure out why",2,account_blocked
why was a hold placed on my wells fargo account,2,account_blocked
how come a hold was placed on my 401k account,2,account_blocked
why would a hold have been placed on my checking account,2,account_blocked
i am very confused about why or how my bank would lock me out of my account,2,account_blocked
i think my account is blocked,2,account_blocked
what things do you do for fun,15,what_are_your_hobbies
can you tell me about your hobbies,15,what_are_your_hobbies
what are your favorite hobbies to take part in,15,what_are_your_hobbies
tell me what you do in your free time,15,what_are_your_hobbies
what types of hobbies do you enjoy,15,what_are_your_hobbies
what sorts of things do you do to have a good time,15,what_are_your_hobbies
what are you hobbies,15,what_are_your_hobbies
what do you like to do when you're not working,15,what_are_your_hobbies
what do you do for fun,15,what_are_your_hobbies
what other hobbies do you enjoy,15,what_are_your_hobbies
what hobbies do you like,15,what_are_your_hobbies
do you enjoy any hobbies,15,what_are_your_hobbies
what things do you enjoy doing,15,what_are_your_hobbies
what's your hobbies,15,what_are_your_hobbies
what do you do in your down time,15,what_are_your_hobbies
what sorts of hobbies do you enjoy,15,what_are_your_hobbies
what do you do in your free time,15,what_are_your_hobbies
what are your favorite hobbies,15,what_are_your_hobbies
what are the things you like to do for fun,15,what_are_your_hobbies
can you tell me some of your hobbies,15,what_are_your_hobbies
please share your hobbies with me,15,what_are_your_hobbies
what are ai's hobbies,15,what_are_your_hobbies
so what sort of hobbies are you into,15,what_are_your_hobbies
what hobbies do you do,15,what_are_your_hobbies
let's talk about your hobbies,15,what_are_your_hobbies
"what do you do when you're not working, for fun",15,what_are_your_hobbies
what are some things that you enjoy,15,what_are_your_hobbies
what you do at the free time,15,what_are_your_hobbies
what kinds of things are you into,15,what_are_your_hobbies
do you have anything you enjoy to do,15,what_are_your_hobbies
what things do you like to do,15,what_are_your_hobbies
might you have any hobbies,15,what_are_your_hobbies
what hobbies do you like to partake in,15,what_are_your_hobbies
what sort of things do you enjoy,15,what_are_your_hobbies
what sorts of things do you do for fun,15,what_are_your_hobbies
what's your favorite hobby,15,what_are_your_hobbies
do you have any hobbies,15,what_are_your_hobbies
what do you do for hobbies,15,what_are_your_hobbies
what keeps you busy in your free time,15,what_are_your_hobbies
what kinds of activities do you enjoy,15,what_are_your_hobbies
share some of your hobbies with me,15,what_are_your_hobbies
what sort of things do you or work on for fun when you have extra time,15,what_are_your_hobbies
what do you enjoy doing while not working,15,what_are_your_hobbies
any hobbies,15,what_are_your_hobbies
what do you do to occupy your free time,15,what_are_your_hobbies
what are your favorite activities,15,what_are_your_hobbies
what do you do when you're not working,15,what_are_your_hobbies
what hobbies do you like doing,15,what_are_your_hobbies
what do you like to do for fun,15,what_are_your_hobbies
what sort of hobbies are you into,15,what_are_your_hobbies
give me instructions on how to change the oil in my car,3,oil_change_how
what way can i change oil at home,3,oil_change_how
i need step by step instructions on how to change the oil in my car,3,oil_change_how
what kind of oil do i need to change the oil in my car,3,oil_change_how
is it easy to change the oil in my car,3,oil_change_how
how do i choose the correct oil and how do i change it,3,oil_change_how
what do i need to change my oil,3,oil_change_how
do i need any tools to change the oil in my car,3,oil_change_how
how do i change the oil in a car,3,oil_change_how
how do i change my oil and choose the right oil,3,oil_change_how
i want to practive changing oil,3,oil_change_how
i need to know how to change my oil,3,oil_change_how
what kind of oil do i need to use for my car,3,oil_change_how
help me change my oil and what kind do i need,3,oil_change_how
how do i change a car's oil,3,oil_change_how
i want to learn how to change the oil in my car,3,oil_change_how
what is needed to change my oil,3,oil_change_how
what are the procedures for changing my oil,3,oil_change_how
show me how to change my oil,3,oil_change_how
what are the steps to change the oil in my car,3,oil_change_how
i need to change my oil and have no idea how to do it,3,oil_change_how
i can't change my oil and don't know what kind i need,3,oil_change_how
i want manual on how to change oil,3,oil_change_how
can you find instructions on how to change oil in a car,3,oil_change_how
"i want to change my oil if you can tell me what to do, and what kind do i get",3,oil_change_how
can you tell me the steps to change the oil in my car,3,oil_change_how
give me instructions on how to change my oil,3,oil_change_how
i want to change the oil in my car,3,oil_change_how
"can you assist with an oil change, and what type of oil do i get",3,oil_change_how
i want a lesson on changing my oil,3,oil_change_how
how do you change car oil,3,oil_change_how
what kind of oil should i use for my current car,3,oil_change_how
what do i need in order to change my oil,3,oil_change_how
how can my oil be changed in my car,3,oil_change_how
how do i change the oil for my car,3,oil_change_how
how do i change my oil with the correct type,3,oil_change_how
walk me through changing the oil on a tesla,3,oil_change_how
give me instructions for changing the oil in a 2015 passat,3,oil_change_how
give me instructions to change my oil,3,oil_change_how
what is the way i can change my oil,3,oil_change_how
i need to know how to change my car's oil,3,oil_change_how
give me manual on how to change oil,3,oil_change_how
tell me the procedure for changing oil in a car,3,oil_change_how
i intend to learn how to change oil in my car,3,oil_change_how
i want to learn the process of changing oil,3,oil_change_how
i should use what kind of oil and can you help me change it,3,oil_change_how
how do i change the oil in my passat,3,oil_change_how
tell me how to change the oil in 2014 odyssey,3,oil_change_how
find instructions on how to change my oil,3,oil_change_how
can you tell me how to change the oil in my car,3,oil_change_how
set up a reminder to give the cat her flea medicine,53,reminder_update
tell me to take out the trash in an hour,53,reminder_update
make me a reminder that tommorow is trash day,53,reminder_update
set a reminder for me to call my brother at 8 pm,53,reminder_update
could you make me a reminder to do the floors,53,reminder_update
can i set a reminder,53,reminder_update
make a reminder to work out at the gym,53,reminder_update
set a reminder to go grocery shopping,53,reminder_update
remind me to take the chicken out in a hour,53,reminder_update
remind me,53,reminder_update
create a reminder for me to exercise this week,53,reminder_update
please remind me of something,53,reminder_update
please give me a reminder,53,reminder_update
set a reminder to go check the mail,53,reminder_update
i need a reminder to remind me to do something,53,reminder_update
how about a reminder,53,reminder_update
dont forget to set a reminder to pay the bills,53,reminder_update
set a reminder to feed the dogs,53,reminder_update
"new reminder, please",53,reminder_update
set up a reminder that i need to pay my car ins the 23rd,53,reminder_update
i need to make a reminder please,53,reminder_update
remind me again please,53,reminder_update
remind me to bring a jacket in tomorrow,53,reminder_update
"the next time it rains, remind me to close the windows",53,reminder_update
make a reminder for me to do my resume,53,reminder_update
make a reminder to do my taxes,53,reminder_update
set a reminder for me to do this in a bit,53,reminder_update
make reminder to pay rent on the 30th of every month,53,reminder_update
make a reminder to change the cat litter,53,reminder_update
i want you to remind me of something,53,reminder_update
make a reminder to give the cat her flea medicine,53,reminder_update
remind me to call bob,53,reminder_update
can you set me a reminder,53,reminder_update
set a reminder for my doctors appointment,53,reminder_update
create a reminder for me to send flowers to my mom for mother's day,53,reminder_update
set a reminder for monday pay taxes,53,reminder_update
set reminder to prepare for my meeting at 10 am,53,reminder_update
please remind me later,53,reminder_update
make me a reminder about booking it,53,reminder_update
remember to remind me of this later,53,reminder_update
please remind me to take out the trash,53,reminder_update
remind me tommorow at 3pm i have a doctors appointment,53,reminder_update
set a new reminder for tomorrow at 4am,53,reminder_update
create a reminder to pay taxes on monday,53,reminder_update
please reminder for car meet,53,reminder_update
i need to set a reminder to go to the post office,53,reminder_update
set reminder pay taxes on monday,53,reminder_update
dont let me forget to do that thing later,53,reminder_update
set a reminder for later,53,reminder_update
remind me to take out the trash,53,reminder_update
"i'd like to rent a limo in las vegas from may 01, 2019 to may 03, 2019",40,car_rental
is it possible to rent a car from laguardia from tuesday to friday,40,car_rental
i need a rental car for sfo from friday to saturday,40,car_rental
are there any places nearby i can rent a car at,40,car_rental
could i rent a car in seattle from next monday to thursday please,40,car_rental
i'd like to find a place that rents flashy sports cars in tampa,40,car_rental
i need you to get me a rental car in nashville,40,car_rental
i want to rent a car in boise from april 12-15,40,car_rental
can you help me with a rental car,40,car_rental
please check if i can do a car rental from charlotte douglas airport from monday to wednesday,40,car_rental
i'll require a rental car from 3/6 - 3/19 in san jose,40,car_rental
i will need a rental car since i'm going to travel to new york,40,car_rental
help me to book a car rental in sacremento,40,car_rental
on may 12 to may 16 can i get a car from aiken,40,car_rental
"can you see if i can rent a car from dallas on the dates of march 1, 2019 to march 3, 2019",40,car_rental
i need to rent a car in boston for march 2 until march 4,40,car_rental
where can i rent a car soon,40,car_rental
will car rentals be available in boston from march 2 to march 4,40,car_rental
i need to find a rental car since i'm travelling to new york tomorrow,40,car_rental
please help me book a rental car for nashville,40,car_rental
"can you help me book a bmw suv for march 2 to 6th, dallas texas",40,car_rental
help me secure a car rental out of reagan international airport from march 22-30,40,car_rental
"will you help me rent a car from march 2 to 6th in dallas i want a bmw suv, if possible",40,car_rental
id like a rental car in denver colorado between january 1st and january 3rd and id like a ford if possible,40,car_rental
"i want to rent the cheapest car for charlottesville, virginia for march 7th through 10th, that's monday, tuesday, wednesday and thursday",40,car_rental
i need to do a car rental,40,car_rental
i need to rent a car in chicago but don't know how,40,car_rental
will you help me reserve a rental car for my trip to dallas,40,car_rental
please book a car for me in bangkok,40,car_rental
is there a car rental available from tuesday to thursday out of lax,40,car_rental
will i be able to rent a car in boston from march 2 to march 4,40,car_rental
please look up if i can rent a car in houston from march 25 to march 29,40,car_rental
could i rent a car out of dallas from april 1-10,40,car_rental
i'd like to rent a vehicle from nov 1st to nov 15th in san antonio and i need a 15 passenger van,40,car_rental
how can i rent a car in boston,40,car_rental
can you help me with seattle car rental bookings,40,car_rental
"i will be in aiken on may 12 to may 16, i need to rent a car",40,car_rental
could i rent a car from tuesday to thursday out of lax,40,car_rental
i would like some help getting a rental car reserved in los angeles,40,car_rental
can i get a jeep to rent in bangor from the first of the month to a week after the first,40,car_rental
"in nashville, i need a rental car booked",40,car_rental
find me a rental car from 3/6 - 3/9 in port charles,40,car_rental
is it possible to rent a car from new york on 3/2/19 to 3/5/19,40,car_rental
help me get a rental car,40,car_rental
can i rent a car in belgium from march 01 to march 02 and have it be a porsche,40,car_rental
i want to rent a car in boston for march 2 until march 4,40,car_rental
a rental car needs to be booked in nashville,40,car_rental
i want a bmw suv for march 2 to 6th in dallas,40,car_rental
please help me book a rental car in appleton,40,car_rental
help me book a rental car in green bay,40,car_rental
what is the amount of vacation days i have left,126,pto_balance
i need to know how many vacation days i have,126,pto_balance
i want to know how much vacation time i can use,126,pto_balance
how many days of vacation do i have,126,pto_balance
how many days of vacation time do i have saved,126,pto_balance
i've saved what number of days of vacation,126,pto_balance
what is the saved vacation time i have left,126,pto_balance
how many vacation days do i have saved up,126,pto_balance
how much paid time off have i earned to date,126,pto_balance
how many vacation days do i have to spend,126,pto_balance
do i have any vacation days left,126,pto_balance
how many vacation days do i still get,126,pto_balance
do i have any remaining pto days,126,pto_balance
how much vacation am i currently entitled to,126,pto_balance
let me know the number of vacation days i have,126,pto_balance
how many vacation days have i accrued,126,pto_balance
please tell me how many vacation days i currently have,126,pto_balance
i want to know how many vacation days i have,126,pto_balance
how many of my vacation days do i have remaining,126,pto_balance
tell me how many vacation days i have left,126,pto_balance
how many more vacation days do i have for the year,126,pto_balance
provide me the number of vacation days i have,126,pto_balance
check how much pto i have left,126,pto_balance
how many days do i have left of pto,126,pto_balance
can you figure out how many vacation days i have left,126,pto_balance
can you tell me the number of pto days i have left,126,pto_balance
how many days off for vacation do i have left,126,pto_balance
what's the number of remaining vacation days i have,126,pto_balance
how many vacation days do i have left this year,126,pto_balance
"do i still have any pto days left, and if so, how many",126,pto_balance
how much time do i have for vacation saved,126,pto_balance
would you please tell me how many vacation days i have,126,pto_balance
how many vacation days do i still have,126,pto_balance
how many days for vacation do i have left,126,pto_balance
i'd like to know how many vacation days i have,126,pto_balance
how many vacation hours have i accrued,126,pto_balance
what's the current count of my pto days,126,pto_balance
do i have any vacation time left,126,pto_balance
do you know ho many vacation days i currently have,126,pto_balance
how many vacation days do i have for the year,126,pto_balance
i have how many vacation days left,126,pto_balance
do i have any vacation days to use,126,pto_balance
what number of vacation days remain for me,126,pto_balance
what is my remaining pto days,126,pto_balance
do i have enough pto to take time off,126,pto_balance
how much pto do i have,126,pto_balance
can you explain to me what type of vacation days i have still,126,pto_balance
check days of pto,126,pto_balance
would you provide the number of vacation days i have,126,pto_balance
can you tell me the remaining time i have for pto,126,pto_balance
"how would i say, 'i don't know the answer' in spanish",61,translate
"how do they say ""how's it going"" in swahili",61,translate
how do i say you're welcome in chinese,61,translate
what is latin for i love you,61,translate
how do i say thank you in japanese,61,translate
how would i say i love you if i were french,61,translate
can you translate cat into russian for me,61,translate
how do you say i'm hungry in french,61,translate
how could i say twin in chinese,61,translate
can you translate where's the bar into irish for me,61,translate
i wanna know a phrase in spanish,61,translate
what words would i use to tell someone i am lost if i were japanese,61,translate
can you tell me how i would normally say thank you as a french person,61,translate
how do they say hello in brazil,61,translate
i wanna learn a phrase in russian,61,translate
what do i say for goodbye in hawaii,61,translate
can you translate good bye into russian for me,61,translate
what is thank you in spanish,61,translate
what is the way to say thank you in spanish,61,translate
translate hello in french,61,translate
"can you tell me how to say 'i do not speak much spanish', in spanish",61,translate
how does one say thank you in spanish,61,translate
how do they say goodbye in hawaii,61,translate
what is spanish for hello,61,translate
can you translate hello into swedish for me,61,translate
"how do they say ""i love you"" in japanese",61,translate
what is the correct way to say 'i am a visitor' in french,61,translate
what is spanish for good morning,61,translate
how do they say hello in france,61,translate
translate hello english to french,61,translate
how do they say yes in brazil,61,translate
how do vietnameses people say hello,61,translate
what spanish word means hello,61,translate
i would like to know how to say hello in french,61,translate
"how do they say ""who is your father"" in german",61,translate
i would i say subway if i were english,61,translate
please translate grocery into french for me,61,translate
how do you say please in arabic,61,translate
how do germans say goodnight,61,translate
how would i say hello in french,61,translate
can you translate hi into spanish for me,61,translate
how do you say hi in french,61,translate
how do you say hello in french,61,translate
what is hello in french,61,translate
can you translate bowl into russian for me,61,translate
how would i say if i were english subway,61,translate
can you translate bat into russian for me,61,translate
what expression would i use to say i love you if i were an italian,61,translate
can you translate i love you into french for me,61,translate
how do i say hello in french,61,translate
you saved my name how,11,user_name
let me know what do you call me,11,user_name
what's my name huh,11,user_name
what would you like to call me,11,user_name
what is my name saved under,11,user_name
what name do you have listed for me,11,user_name
you refer to me as what,11,user_name
you have what name for me,11,user_name
what am i called by you,11,user_name
what will you call me,11,user_name
whats my name saved under,11,user_name
what name am i under,11,user_name
what do you know me as,11,user_name
i want you to let me know what names you have for me,11,user_name
what do you have my name saved under,11,user_name
what do you refer to me as,11,user_name
so what is my name saved as,11,user_name
please tell me the name you use for me,11,user_name
could you let me know what names you have for me,11,user_name
what is the name that you have for me,11,user_name
what's my name saved under,11,user_name
can you tell me my name,11,user_name
"if you were smart, would you know my name",11,user_name
what is my name saved as,11,user_name
is there a name that you call me,11,user_name
what is the name you have listed for my identity,11,user_name
do you know what you call me,11,user_name
can you tell me what you refer to me as,11,user_name
what's my name in your system,11,user_name
how do you usually refer to me,11,user_name
what is my first name saved as,11,user_name
"what is the name that you have for me, please",11,user_name
would you tell me what names you have for me,11,user_name
so what is my current name saved as,11,user_name
do you know how to refer to me,11,user_name
i need to know what names you have for me,11,user_name
you wrote what for my name,11,user_name
what name do you use when addressing me,11,user_name
what do you think i am called,11,user_name
what are you going to refer to me as,11,user_name
by what name people call me,11,user_name
do you have any idea what my name is,11,user_name
how do you reference me,11,user_name
what is the name you associate with me,11,user_name
what can you call me,11,user_name
what name do you know me by,11,user_name
tell me what you think my name is,11,user_name
what is my name saved as in your system,11,user_name
let me know the name you have for me,11,user_name
what name do you use to talk about me,11,user_name
will i have to wait to get a table at ihop,102,how_busy
"at 5 pm, is kaya very busy",102,how_busy
how long should i expect to wait at the cheesecake factory before getting seated,102,how_busy
how busy is ihop at 5 pm,102,how_busy
how long will i have to wait before being seated at the cheese cake factory,102,how_busy
how long will the wait be at noon if we went to nagomi,102,how_busy
how busy is michel at 9,102,how_busy
can you tell me what the wait is like right now at cracker barrel,102,how_busy
how long will i wait for a table at red lobster,102,how_busy
can you check to see how busy that restaurant is for dinner,102,how_busy
is that place busy around dinner time,102,how_busy
what's the table wait at applebees,102,how_busy
i would like to find out if macaroni grill will be busy around 7:00 pm,102,how_busy
"at four, how much business does georgio have",102,how_busy
is the restaurant busy at lunchtime,102,how_busy
is there a wait time to get into tgifridays,102,how_busy
find out what wait times are like right now at olive garden,102,how_busy
will i be able to get a seat at 5pm,102,how_busy
is kaya busy around 5 pm,102,how_busy
would i have to wait long if i want to eat at chili's,102,how_busy
what is the sitting time at this restaurant,102,how_busy
can i expect chili's to be busy at 4:30,102,how_busy
how busy do you expect olive garden to be at 6,102,how_busy
tell me how busy macaroni grill will be around 8 pm,102,how_busy
how busy is jiro at 12 lunch time,102,how_busy
what is the wait time at this restaurant,102,how_busy
find out how busy ihop usually is around 5 pm,102,how_busy
how busy is mc donald at 8 in the morning,102,how_busy
what's the typical wait time at red lobster,102,how_busy
"if i go to olive garden at 4 pm, how busy will it be",102,how_busy
how long can i expect to wait for a restaurant table,102,how_busy
how busy will chili's be if i go at 6 pm,102,how_busy
i want to know how busy ruby tuesday will be at around 8:45 pm,102,how_busy
when will the restaurant be busiest,102,how_busy
how long will it take me to be seated at ihop,102,how_busy
how busy does outback get around 7pm,102,how_busy
"if i go to tgifridays at eight, will they be crowded",102,how_busy
how busy will panera be at noon,102,how_busy
would you say that red lobster's pretty buy at noon,102,how_busy
what is the wait time at applebee's,102,how_busy
how long will i have to wait if i want to eat at panera,102,how_busy
is sage busy around noon,102,how_busy
how busy is zippy around 12 for lunch,102,how_busy
how long will i stand in line at carl jr's,102,how_busy
is that restaurant crowded during dinner,102,how_busy
how busy is imanas tei at 7 dinner,102,how_busy
is red lobster busy at 6pm,102,how_busy
can you tell me how busy outback steakhouse will be at 7:30 pm,102,how_busy
please look into the current wait times at chili's right now,102,how_busy
how long does it take to get a table at chili's,102,how_busy
indeed,107,yes
"yes, that is right",107,yes
that statement was correct,107,yes
that is true,107,yes
sure thing,107,yes
that seems true,107,yes
uh-huh,107,yes
that would be true,107,yes
yes that's it,107,yes
"yep, that's right",107,yes
i think it's true,107,yes
"yeah that's right, so true",107,yes
"yes, that's accurate",107,yes
"yes, that is a fact",107,yes
"yep, that's true",107,yes
yes that is correct,107,yes
yeap,107,yes
true,107,yes
"yes, that's correct",107,yes
that will be true,107,yes
do that,107,yes
"yeah, that's how it is",107,yes
yes you are correct,107,yes
that is right,107,yes
yes,107,yes
the answer to that is a resounding yes,107,yes
i think that's true,107,yes
confirm,107,yes
that's the truth,107,yes
that is accurate,107,yes
absolutely!,107,yes
is is very much true,107,yes
its a for sure true,107,yes
the answer to that is affirmative,107,yes
it is a true,107,yes
"affirmative, go ahead",107,yes
true is my response,107,yes
that is affirmative,107,yes
i believe that's true,107,yes
of course,107,yes
what you just said is true,107,yes
that would be great,107,yes
exactly right,107,yes
"correct, that's true",107,yes
"yeah, that's right",107,yes
that is a fact,107,yes
it is true,107,yes
yes i am,107,yes
my response to that is yes,107,yes
yes that's correct,107,yes
when will me new card arrive,90,replacement_card_duration
how long until you send me a replacement card,90,replacement_card_duration
my credit card got stolen and i need to know how long it will be before a new on arrives,90,replacement_card_duration
what is the quickest way to get a new card,90,replacement_card_duration
my credit card has been stolen and i want to know how long it will be before i can get a new one,90,replacement_card_duration
how long until the credit card company replaces my lost card,90,replacement_card_duration
how long should i wait to get my new card when my old one was stolen,90,replacement_card_duration
when will you mail me a replacement card,90,replacement_card_duration
how long will a new card take to come in the mail,90,replacement_card_duration
do when you when my replacement card will get mailed,90,replacement_card_duration
how long does visa take to get me a new card,90,replacement_card_duration
when can i expect my new card,90,replacement_card_duration
my new card will get here in the mail when,90,replacement_card_duration
if i need a new card mailed how long will it take,90,replacement_card_duration
mailing a new card to me takes how long,90,replacement_card_duration
when can i expect my replacement card,90,replacement_card_duration
"if my credit card was stolen, how long will it take to replace",90,replacement_card_duration
what is the turn around for a new card,90,replacement_card_duration
how long will i have to wait until they replace a stolen credit card,90,replacement_card_duration
what's the expected time to have a stolen credit card replaced,90,replacement_card_duration
how many days before my credit card arrives,90,replacement_card_duration
what's the typical time it takes for a new card to arrive,90,replacement_card_duration
how long does it take to get a replacement credit card when your last one was stolen,90,replacement_card_duration
what date will my replacement card arrive on,90,replacement_card_duration
how many days till i get a new card to replace the stolen one,90,replacement_card_duration
how long will it take a new card to come in the mail,90,replacement_card_duration
my last card was stolen and i want to know how long until i get my new one,90,replacement_card_duration
how long will a new card take to reach me,90,replacement_card_duration
how long does it take to replace a lost card,90,replacement_card_duration
when will you send me a replacement card,90,replacement_card_duration
what date will my card be here,90,replacement_card_duration
how many days does it take to receive a new card,90,replacement_card_duration
how long to replace a credit card,90,replacement_card_duration
average time to receive new card,90,replacement_card_duration
what's the transit time on a new card,90,replacement_card_duration
when should i expect my replacement card,90,replacement_card_duration
when will my card replacement arrive,90,replacement_card_duration
if i order a new card how long would it take,90,replacement_card_duration
what is the time frame to get a new card mailed to me,90,replacement_card_duration
will my credit card be mailed soon,90,replacement_card_duration
how many days will it take to get a new credit card to replace the one stolen from me,90,replacement_card_duration
what is the earliest date i can get my new card,90,replacement_card_duration
when will my replacement card get mailed,90,replacement_card_duration
tell me about today weather,90,replacement_card_duration
it takes how long to mail me a new card,90,replacement_card_duration
mailing to me for a new card takes how long,90,replacement_card_duration
will you notify me when my new card is on the way,90,replacement_card_duration
when will my new visa get here,90,replacement_card_duration
when will my new card come in the mail,90,replacement_card_duration
whats the wait time for a replacement card,90,replacement_card_duration
can i have your name please,75,what_is_your_name
what name do you answer to,75,what_is_your_name
how would you like me to refer to you,75,what_is_your_name
what name should i use to call for you,75,what_is_your_name
can you tell me your name,75,what_is_your_name
how would you like to be referred to,75,what_is_your_name
what do people call you,75,what_is_your_name
do you have a name i can use,75,what_is_your_name
what name should i use for you,75,what_is_your_name
do you have a name i should call you by,75,what_is_your_name
"ai, do you like your name",75,what_is_your_name
what is the name i should use to refer to you,75,what_is_your_name
"ai, what's your name",75,what_is_your_name
i want to know your name,75,what_is_your_name
how should i refer to you,75,what_is_your_name
do you have a name that i can call you,75,what_is_your_name
tell me your full name,75,what_is_your_name
what should i refer to you as,75,what_is_your_name
do people call you by a certain name what is it,75,what_is_your_name
do you have a name,75,what_is_your_name
i'd like to know what to call you,75,what_is_your_name
what name do you prefer,75,what_is_your_name
what do you prefer to be called,75,what_is_your_name
what is the ai's name,75,what_is_your_name
who gave you your name,75,what_is_your_name
what name would you like me to use,75,what_is_your_name
what name should i refer to you as,75,what_is_your_name
how are you named,75,what_is_your_name
i'd like your name,75,what_is_your_name
what name do you want me to call you,75,what_is_your_name
do you have a way you like to be referred to,75,what_is_your_name
"when referring to you, what name do you want me to use",75,what_is_your_name
state your name,75,what_is_your_name
what's your full name,75,what_is_your_name
tell me your name,75,what_is_your_name
what is your full name,75,what_is_your_name
do you go by any nicknames,75,what_is_your_name
i would like to know your name,75,what_is_your_name
can you me what they call you,75,what_is_your_name
"when referring to you, what name should i use",75,what_is_your_name
whats your name,75,what_is_your_name
what name do you like to go by,75,what_is_your_name
what do you want me to call you,75,what_is_your_name
do you have a preference regarding what i should call you,75,what_is_your_name
is there a particular name i should call you,75,what_is_your_name
what did your friends call you,75,what_is_your_name
what name should i use to address you,75,what_is_your_name
i wanna know your name,75,what_is_your_name
"hello, may i get your name",75,what_is_your_name
how can i get your attention,75,what_is_your_name
do i need to get gas soon,110,gas
how many miles is there left to get to sioux falls,110,gas
please check the amount of gas i have,110,gas
what's left in my gas tank,110,gas
do i have a lot of gas left,110,gas
whats left as far as gas goes,110,gas
what level is my gas at,110,gas
do i have enough fuel in the gas tank,110,gas
how many gallons do i have left,110,gas
how much gas is in the tank,110,gas
how empty is my gas tank,110,gas
where's the gas tank level at,110,gas
what's the status of my gas tank,110,gas
what is my current gas level at,110,gas
how much gas is left,110,gas
do i have enough fuel to make it to the theater,110,gas
what is the amount of gas i have,110,gas
how much total gas do i have,110,gas
what is my gas level,110,gas
do i have enough fuel for the drive to tampa,110,gas
will i make it on the gas i have to orlando,110,gas
can you tell me the amount of gas i have,110,gas
can i make it to work with my current fuel level,110,gas
is my gas tank full,110,gas
can my car get to reno with the gas currently in my tank,110,gas
am i low on gas,110,gas
i would like to know the amount of gas i have,110,gas
what level is my gas tank at,110,gas
what do i have left in the gas tank,110,gas
what amount of fuel do i have left,110,gas
can you read my gas level,110,gas
i'd like to know how much gas is left,110,gas
what is the amount of gas left,110,gas
whats in my gas tank,110,gas
what my fuel tank at,110,gas
should i get more gas,110,gas
is the level of fuel in my car enough to get me to work,110,gas
is there enough fuel to make it to the walmart,110,gas
can you tell me the amount of gas i have remaining,110,gas
can my car get to dallas with the gas currently in my tank,110,gas
is there enough fuel to drive to tampa,110,gas
where is my gas level right now,110,gas
i need to know how much gas i have,110,gas
how much gas do i currently have,110,gas
is my gas tank at least half full,110,gas
do i have enough gas in the fuel tank,110,gas
i need to know how much gas i got,110,gas
how many miles can i go with my current fuel level,110,gas
can i make it to tampa without needing to get more gas,110,gas
what amount of gas is in my car,110,gas
do i need to fill up my tires,98,tire_pressure
do my tires need air,98,tire_pressure
what is my car's tire pressure,98,tire_pressure
what's the current psi for my tires,98,tire_pressure
are my tire's air pressure good enough to drive on,98,tire_pressure
how full are my tires,98,tire_pressure
can you give me a reading of my car's tire pressure please,98,tire_pressure
let me know how low the air in my tires are,98,tire_pressure
tell me what my tire pressure is,98,tire_pressure
what's the inflation of my tires,98,tire_pressure
are my tires aired properly,98,tire_pressure
is the pressure in my tires optimal,98,tire_pressure
i would like to know my car's tire pressure please,98,tire_pressure
are my tires properly inflated with air,98,tire_pressure
is my tire pressure in the correct range,98,tire_pressure
would it be smart to put air in my tires,98,tire_pressure
is the air pressure on my tires low,98,tire_pressure
how much air is in my tires,98,tire_pressure
hows the air in my tires,98,tire_pressure
do the tires need air,98,tire_pressure
is my tire pressure okay,98,tire_pressure
are my tires full or low,98,tire_pressure
what's my tires current air pressure,98,tire_pressure
can you check my tire pressure,98,tire_pressure
how are my tires,98,tire_pressure
how much pressure are currently in my tires,98,tire_pressure
should i pump my tires,98,tire_pressure
how is the tire pressure,98,tire_pressure
are my tires in need of air,98,tire_pressure
i want an evaluation of my car's tire pressure,98,tire_pressure
what's the tire pressure of my car,98,tire_pressure
how much air do i have in my tires,98,tire_pressure
how many psi's are my tires at the moment,98,tire_pressure
tell me my car's tires' air pressure,98,tire_pressure
what's my air pressure right now,98,tire_pressure
is the air pressure in my tires low,98,tire_pressure
tell me my tires' air pressure,98,tire_pressure
please check and report on my tire pressure,98,tire_pressure
what's my car's tire pressure,98,tire_pressure
how's my tire pressure,98,tire_pressure
do the tires look a little low on pressure,98,tire_pressure
are my tires good on pressure,98,tire_pressure
are my tires under-inflated,98,tire_pressure
please measure my tire pressure,98,tire_pressure
are my tires requiring a fill-up,98,tire_pressure
i am needing to know how low the air in my tires are,98,tire_pressure
can you check the air in my tires,98,tire_pressure
i want to know how low the air in my tires are,98,tire_pressure
check how much air is in my tires,98,tire_pressure
what's the amount of air in my tires right now,98,tire_pressure
thanks a lot for the answer,124,thank_you
your answer is appreciated,124,thank_you
i'm grateful for the answer you just gave me,124,thank_you
much obliged,124,thank_you
thank you!,124,thank_you
thanks for the help!,124,thank_you
thanks please,124,thank_you
your answer was enjoyable,124,thank_you
"awesome, thanks",124,thank_you
okay thanks,124,thank_you
you were so kind to do that,124,thank_you
you are so nice to think of me,124,thank_you
really great!,124,thank_you
i thank you,124,thank_you
good looking out,124,thank_you
gracias,124,thank_you
i'm grateful to you,124,thank_you
thank you for your time,124,thank_you
"that'll work, good job!",124,thank_you
thanks for letting me know,124,thank_you
